Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
502669,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,1.25,15523.0,United Kingdom,2025-09-25
502669,84991,60 TEATIME FAIRY CAKE CASES,48,0.55,15523.0,United Kingdom,2025-09-25
502669,84992,72 SWEETHEART FAIRY CAKE CASES,48,0.55,15523.0,United Kingdom,2025-09-25
502669,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,20,1.45,15523.0,United Kingdom,2025-09-25
502669,21974,SET OF 36 PAISLEY FLOWER DOILIES,24,1.45,15523.0,United Kingdom,2025-09-25
502669,47591D,PINK FAIRY CAKE CHILD'S APRON,50,1.65,15523.0,United Kingdom,2025-09-25
502669,21975,PACK OF 60 DINOSAUR CAKE CASES,48,0.55,15523.0,United Kingdom,2025-09-25
502669,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,16,0.85,15523.0,United Kingdom,2025-09-25
502669,21212,PACK OF 72 RETRO SPOT CAKE CASES,48,0.55,15523.0,United Kingdom,2025-09-25
502669,47567B,TEA TIME KITCHEN APRON,50,4.65,15523.0,United Kingdom,2025-09-25
502669,22055,MINI CAKE STAND  HANGING STRAWBERY,32,1.45,15523.0,United Kingdom,2025-09-25
502669,37446,MINI CAKE STAND WITH HANGING CAKES,32,1.25,15523.0,United Kingdom,2025-09-25
502669,47591C,BLUE FAIRY CAKE CHILD'S APRON,50,1.65,15523.0,United Kingdom,2025-09-25
502669,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,15523.0,United Kingdom,2025-09-25
502669,21213,PACK OF 72 SKULL CAKE CASES,48,0.55,15523.0,United Kingdom,2025-09-25
502670,21866,UNION JACK FLAG LUGGAGE TAG,12,1.25,14330.0,United Kingdom,2025-09-25
502670,47591D,PINK FAIRY CAKE CHILD'S APRON,8,1.95,14330.0,United Kingdom,2025-09-25
502670,22261,FELT EGG COSY WHITE RABBIT ,12,0.85,14330.0,United Kingdom,2025-09-25
502670,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.95,14330.0,United Kingdom,2025-09-25
502670,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,12,1.45,14330.0,United Kingdom,2025-09-25
502670,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,4.65,14330.0,United Kingdom,2025-09-25
502670,85099F,JUMBO BAG STRAWBERRY,10,1.95,14330.0,United Kingdom,2025-09-25
502670,21156,RED SPOTTY CHILDS APRON,8,1.95,14330.0,United Kingdom,2025-09-25
502670,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,3.75,14330.0,United Kingdom,2025-09-25
502670,21041,RED SPOTTY OVEN GLOVE DOUBLE,6,2.95,14330.0,United Kingdom,2025-09-25
502670,48111,DOOR MAT 3 SMILEY CATS,2,7.49,14330.0,United Kingdom,2025-09-25
502670,20724,RED SPOTTY CHARLOTTE BAG,10,0.85,14330.0,United Kingdom,2025-09-25
502670,20990,SPRING FLOWER CHOPSTICKS SET/5,10,1.95,14330.0,United Kingdom,2025-09-25
502671,79323W,WHITE CHERRY LIGHTS,4,6.75,13767.0,United Kingdom,2025-09-25
502671,22366,DOOR MAT AIRMAIL ,8,7.49,13767.0,United Kingdom,2025-09-25
502671,48185,DOOR MAT FAIRY CAKE,8,7.49,13767.0,United Kingdom,2025-09-25
502671,48184,DOOR MAT ENGLISH ROSE ,4,7.49,13767.0,United Kingdom,2025-09-25
502671,22423,REGENCY CAKESTAND 3 TIER,4,12.75,13767.0,United Kingdom,2025-09-25
502671,79323P,PINK CHERRY LIGHTS,4,6.75,13767.0,United Kingdom,2025-09-25
502671,21314,SMALL GLASS HEART TRINKET POT,8,2.1,13767.0,United Kingdom,2025-09-25
502671,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2.95,13767.0,United Kingdom,2025-09-25
502671,21136,PAINTED METAL PEARS ASSORTED,32,1.69,13767.0,United Kingdom,2025-09-25
502671,21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,16,0.85,13767.0,United Kingdom,2025-09-25
502671,20829,GLITTER HANGING BUTTERFLY STRING,8,2.1,13767.0,United Kingdom,2025-09-25
502672,22505,MEMO BOARD COTTAGE DESIGN,4,4.95,12471.0,Germany,2025-09-25
502673,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,3.75,14911.0,EIRE,2025-09-25
502673,21912,VINTAGE SNAKES & LADDERS,4,3.75,14911.0,EIRE,2025-09-25
502673,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,1.65,14911.0,EIRE,2025-09-25
502673,22138,BAKING SET 9 PIECE RETROSPOT ,6,4.95,14911.0,EIRE,2025-09-25
502673,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,12,0.85,14911.0,EIRE,2025-09-25
502673,20856,DENIM PATCH PURSE PINK BUTTERFLY,10,1.65,14911.0,EIRE,2025-09-25
502673,47568,ENGLISH ROSE DESIGN PEG BAG,12,2.1,14911.0,EIRE,2025-09-25
502673,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,0.85,14911.0,EIRE,2025-09-25
502673,47570B,TEA TIME TABLE CLOTH,4,10.65,14911.0,EIRE,2025-09-25
502673,84880,WHITE WIRE EGG HOLDER,6,5.95,14911.0,EIRE,2025-09-25
502673,21153,RED SPOTTY TABLECLOTH ,4,10.65,14911.0,EIRE,2025-09-25
502673,22180,RETRO SPOT LAMP,4,9.95,14911.0,EIRE,2025-09-25
502673,21795,SET OF 3 BLUE STRIPE BASKET,1,12.75,14911.0,EIRE,2025-09-25
502673,47570,ENGLISH ROSE TABLE CLOTH,4,10.65,14911.0,EIRE,2025-09-25
502673,21796,SET OF 3 RED STRIPE BASKETS,1,12.75,14911.0,EIRE,2025-09-25
502673,21794,CLASSIC FRENCH STYLE BASKET NATURAL,4,6.75,14911.0,EIRE,2025-09-25
502673,20729,RED SPOTTY CANDY BAG,10,1.25,14911.0,EIRE,2025-09-25
502673,20661,BLUE SPOTTY PURSE ,6,2.95,14911.0,EIRE,2025-09-25
502673,20665,RED SPOTTY PURSE ,6,2.95,14911.0,EIRE,2025-09-25
