Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
492426,21137,BLACK RECORD COVER FRAME,48,3.39,17157.0,United Kingdom,2025-07-11
492426,82001S,VINYL RECORD FRAME SILVER,24,3.39,17157.0,United Kingdom,2025-07-11
492426,48116,DOOR MAT MULTICOLOUR STRIPE,2,6.75,17157.0,United Kingdom,2025-07-11
492426,85175,CACTI T-LIGHT CANDLES,32,0.42,17157.0,United Kingdom,2025-07-11
492426,21868,POTTING SHED TEA MUG,12,1.25,17157.0,United Kingdom,2025-07-11
492426,21869,POTTING SHED COFFEE MUG,12,1.25,17157.0,United Kingdom,2025-07-11
492427,22301,COFFEE MUG CAT + BIRD DESIGN,18,2.55,14113.0,United Kingdom,2025-07-11
492427,20829,GLITTER HANGING BUTTERFLY STRING,16,2.1,14113.0,United Kingdom,2025-07-11
492427,20749,ASSORTED COLOUR MINI CASES,3,7.95,14113.0,United Kingdom,2025-07-11
492427,22347,PIZZA SLICE DISH,36,1.25,14113.0,United Kingdom,2025-07-11
492427,84406B,CREAM CUPID HEARTS COAT HANGER,32,2.75,14113.0,United Kingdom,2025-07-11
492427,21649,ASSORTED TUTTI FRUTTI PHOTO FRAME,12,2.95,14113.0,United Kingdom,2025-07-11
492427,21238,RED SPOTTY CUP,48,0.85,14113.0,United Kingdom,2025-07-11
492427,21396,RED SPOTTY EGG CUP ,24,1.25,14113.0,United Kingdom,2025-07-11
492428,22266,EASTER DECORATION HANGING BUNNY,24,0.65,18201.0,United Kingdom,2025-07-11
492428,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.95,18201.0,United Kingdom,2025-07-11
492428,22087,PAPER BUNTING WHITE LACE,6,2.95,18201.0,United Kingdom,2025-07-11
492428,85066,CREAM SWEETHEART MINI CHEST,2,12.75,18201.0,United Kingdom,2025-07-11
492428,85015,SET OF 12  VINTAGE POSTCARD SET,6,2.55,18201.0,United Kingdom,2025-07-11
492428,22078,RIBBON REEL LACE DESIGN ,12,2.1,18201.0,United Kingdom,2025-07-11
492428,22283,6 EGG HOUSE PAINTED WOOD,2,7.95,18201.0,United Kingdom,2025-07-11
492428,22119, PEACE WOODEN BLOCK LETTERS,3,6.95,18201.0,United Kingdom,2025-07-11
492428,21133,PAINTED BIRD ASSORTED CHRISTMAS,12,1.69,18201.0,United Kingdom,2025-07-11
492428,21749,LARGE RED SPOT WINDMILL,6,2.1,18201.0,United Kingdom,2025-07-11
492428,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,0.55,18201.0,United Kingdom,2025-07-11
492428,21217,RED SPOTTY ROUND CAKE TINS,1,9.95,18201.0,United Kingdom,2025-07-11
492428,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,9.95,18201.0,United Kingdom,2025-07-11
492428,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,0.65,18201.0,United Kingdom,2025-07-11
492428,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,1.25,18201.0,United Kingdom,2025-07-11
492428,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2.95,18201.0,United Kingdom,2025-07-11
492428,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,3.75,18201.0,United Kingdom,2025-07-11
492428,22143,CHRISTMAS CRAFT HEART DECORATIONS,6,2.1,18201.0,United Kingdom,2025-07-11
492428,22130,PARTY CONE CHRISTMAS DECORATION ,12,0.85,18201.0,United Kingdom,2025-07-11
492428,35400,WOODEN BOX ADVENT CALENDAR ,2,8.95,18201.0,United Kingdom,2025-07-11
492428,21173,LOO ROLL  METAL SIGN ,12,1.65,18201.0,United Kingdom,2025-07-11
