Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
493069,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,12.75,14293.0,United Kingdom,2025-07-15
493069,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,9.95,14293.0,United Kingdom,2025-07-15
493069,21485,RED SPOT HEART HOT WATER BOTTLE,12,4.95,14293.0,United Kingdom,2025-07-15
493069,22111,SCOTTIE DOG HOT WATER BOTTLE,12,4.95,14293.0,United Kingdom,2025-07-15
493069,21481,FAWN BLUE HOT WATER BOTTLE,6,2.95,14293.0,United Kingdom,2025-07-15
493069,21484,CHICK GREY HOT WATER BOTTLE,8,3.45,14293.0,United Kingdom,2025-07-15
493070,16161C,,250,0.0,,United Kingdom,2025-07-15
493071,21479,WHITE SKULL HOT WATER BOTTLE ,18,3.75,18092.0,United Kingdom,2025-07-15
493071,22114,HOT WATER BOTTLE TEA AND SYMPATHY,96,3.45,18092.0,United Kingdom,2025-07-15
C493072,21527,RETRO SPOT TRADITIONAL TEAPOT ,-1,7.95,13781.0,United Kingdom,2025-07-15
493073,70007,HI TEC ALPINE HAND WARMER,1,3.43,,United Kingdom,2025-07-15
493073,70006,LOVE HEART POCKET WARMER,1,3.43,,United Kingdom,2025-07-15
493073,48195,DOOR MAT GREEN PAISLEY ,1,13.87,,United Kingdom,2025-07-15
493073,48187,DOOR MAT NEW ENGLAND,1,13.87,,United Kingdom,2025-07-15
493073,48185,DOOR MAT FAIRY CAKE,1,13.87,,United Kingdom,2025-07-15
493073,47568,ENGLISH ROSE DESIGN PEG BAG,1,4.3,,United Kingdom,2025-07-15
493073,47563A,RETRO LONGBOARD IRONING BOARD COVER,1,6.04,,United Kingdom,2025-07-15
493073,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,1,16.48,,United Kingdom,2025-07-15
493073,37494A,FAIRY CAKE CERAMIC BUTTER DISH,3,6.04,,United Kingdom,2025-07-15
493073,37503,TEA TIME CAKE STAND IN GIFT BOX,2,21.7,,United Kingdom,2025-07-15
493073,71279,PINK GLASS CANDLEHOLDER,2,6.04,,United Kingdom,2025-07-15
493073,37461,FUNKY MONKEY MUG,1,2.57,,United Kingdom,2025-07-15
493073,37449,CERAMIC CAKE STAND + HANGING CAKES,1,21.7,,United Kingdom,2025-07-15
493073,37448,CERAMIC CAKE DESIGN SPOTTED MUG,3,3.43,,United Kingdom,2025-07-15
493073,35962,12 ASS ZINC CHRISTMAS DECORATIONS,1,4.3,,United Kingdom,2025-07-15
493073,35924,HANGING FAIRY CAKE DECORATION,1,4.3,,United Kingdom,2025-07-15
493073,47347B,BLUE FLOWER T-LIGHT HOLDER,1,2.57,,United Kingdom,2025-07-15
493073,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,4.3,,United Kingdom,2025-07-15
493073,72741,GRAND CHOCOLATECANDLE,2,8.65,,United Kingdom,2025-07-15
493073,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,1,6.04,,United Kingdom,2025-07-15
493073,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2.57,,United Kingdom,2025-07-15
493073,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2.57,,United Kingdom,2025-07-15
493073,20966,SANDWICH BATH SPONGE,8,2.57,,United Kingdom,2025-07-15
493073,20961,STRAWBERRY BATH SPONGE ,1,2.57,,United Kingdom,2025-07-15
493073,20943,SET/6 GINGERBREAD STAR T-LIGHTS,1,2.57,,United Kingdom,2025-07-15
493073,20934,SET/3 POT PLANT CANDLES,1,11.26,,United Kingdom,2025-07-15
