Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
529193,84884A,ANT WHITE WIRE HEART SPIRAL,5,3.95,12913.0,United Kingdom,2026-03-22
529193,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,1.45,12913.0,United Kingdom,2026-03-22
529193,22911,PAPER CHAIN KIT LONDON,40,2.55,12913.0,United Kingdom,2026-03-22
529193,21755,LOVE BUILDING BLOCK WORD,18,5.45,12913.0,United Kingdom,2026-03-22
529193,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,1.25,12913.0,United Kingdom,2026-03-22
529193,22153,ANGEL DECORATION STARS ON DRESS,48,0.42,12913.0,United Kingdom,2026-03-22
529193,22752,SET 7 BABUSHKA NESTING BOXES,2,8.5,12913.0,United Kingdom,2026-03-22
529193,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2.55,12913.0,United Kingdom,2026-03-22
529193,21754,HOME BUILDING BLOCK WORD,12,5.95,12913.0,United Kingdom,2026-03-22
529193,22154,ANGEL DECORATION 3 BUTTONS ,48,0.42,12913.0,United Kingdom,2026-03-22
529194,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,72,0.42,15030.0,United Kingdom,2026-03-22
529195,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,7.95,16456.0,United Kingdom,2026-03-22
529195,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,5.95,16456.0,United Kingdom,2026-03-22
529195,22297,HEART IVORY TRELLIS SMALL,24,1.25,16456.0,United Kingdom,2026-03-22
529195,48184,DOORMAT ENGLISH ROSE ,2,7.95,16456.0,United Kingdom,2026-03-22
529195,22296,HEART IVORY TRELLIS LARGE,24,1.65,16456.0,United Kingdom,2026-03-22
529195,21868,POTTING SHED TEA MUG,24,1.25,16456.0,United Kingdom,2026-03-22
529195,48187,DOORMAT NEW ENGLAND,2,7.95,16456.0,United Kingdom,2026-03-22
529195,21115,ROSE CARAVAN DOORSTOP,2,6.75,16456.0,United Kingdom,2026-03-22
529195,85172,HYACINTH BULB T-LIGHT CANDLES,16,0.42,16456.0,United Kingdom,2026-03-22
529195,21174,POTTERING IN THE SHED METAL SIGN,12,1.95,16456.0,United Kingdom,2026-03-22
529195,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2.1,16456.0,United Kingdom,2026-03-22
529195,21535,RED RETROSPOT SMALL MILK JUG,6,2.55,16456.0,United Kingdom,2026-03-22
529195,35400,WOODEN BOX ADVENT CALENDAR ,2,8.95,16456.0,United Kingdom,2026-03-22
529195,22692,DOORMAT WELCOME TO OUR HOME,2,7.95,16456.0,United Kingdom,2026-03-22
529196,21488,RED WHITE SCARF  HOT WATER BOTTLE,4,3.95,12537.0,Sweden,2026-03-22
529196,22571,ROCKING HORSE RED CHRISTMAS ,12,0.85,12537.0,Sweden,2026-03-22
529196,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,0.85,12537.0,Sweden,2026-03-22
529196,84836,ZINC METAL HEART DECORATION,12,1.25,12537.0,Sweden,2026-03-22
529196,85132B,CHARLIE AND LOLA TABLE TINS,1,9.95,12537.0,Sweden,2026-03-22
529196,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.95,12537.0,Sweden,2026-03-22
529196,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,0.95,12537.0,Sweden,2026-03-22
529196,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,0.85,12537.0,Sweden,2026-03-22
529196,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,3.75,12537.0,Sweden,2026-03-22
529196,22572,ROCKING HORSE GREEN CHRISTMAS ,12,0.85,12537.0,Sweden,2026-03-22
529196,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,12,2.95,12537.0,Sweden,2026-03-22
529196,22580,ADVENT CALENDAR GINGHAM SACK,3,5.95,12537.0,Sweden,2026-03-22
529196,20846,ZINC HEART LATTICE T-LIGHT HOLDER,12,1.25,12537.0,Sweden,2026-03-22
529196,22499,WOODEN UNION JACK BUNTING,3,5.95,12537.0,Sweden,2026-03-22
529196,22059,CERAMIC STRAWBERRY DESIGN MUG,12,1.49,12537.0,Sweden,2026-03-22
529196,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,1.65,12537.0,Sweden,2026-03-22
529196,22341,LOVE GARLAND PAINTED ZINC ,12,1.65,12537.0,Sweden,2026-03-22
529196,22470,HEART OF WICKER LARGE,6,2.95,12537.0,Sweden,2026-03-22
529196,POST,POSTAGE,3,40.0,12537.0,Sweden,2026-03-22
529196,22464,HANGING METAL HEART LANTERN,12,1.65,12537.0,Sweden,2026-03-22
529196,22599,CHRISTMAS MUSICAL ZINC STAR,12,0.85,12537.0,Sweden,2026-03-22
529196,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,0.85,12537.0,Sweden,2026-03-22
529196,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,0.85,12537.0,Sweden,2026-03-22
529196,22597,CHRISTMAS MUSICAL ZINC HEART ,12,0.85,12537.0,Sweden,2026-03-22
529196,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,1.45,12537.0,Sweden,2026-03-22
529196,22232,JIGSAW TOADSTOOLS 3 PIECE,8,1.65,12537.0,Sweden,2026-03-22
529196,22231,JIGSAW TREE WITH BIRDHOUSE,12,1.45,12537.0,Sweden,2026-03-22
529196,22325,MOBILE VINTAGE HEARTS ,3,4.95,12537.0,Sweden,2026-03-22
