Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
516190,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,0.21,15732.0,United Kingdom,2025-12-27
516190,21826,EIGHT PIECE DINOSAUR SET,12,1.25,15732.0,United Kingdom,2025-12-27
516190,22440,BALLOON WATER BOMB PACK OF 35,20,0.42,15732.0,United Kingdom,2025-12-27
516190,22617,BAKING SET SPACEBOY DESIGN,3,4.95,15732.0,United Kingdom,2025-12-27
516190,21500,PINK SPOTS  WRAP ,25,0.42,15732.0,United Kingdom,2025-12-27
516190,21499,BLUE SPOTS  WRAP,25,0.42,15732.0,United Kingdom,2025-12-27
516190,16161U,WRAP SUKI AND FRIENDS,25,0.42,15732.0,United Kingdom,2025-12-27
516190,16237,SLEEPING CAT ERASERS,30,0.21,15732.0,United Kingdom,2025-12-27
516190,20975,12 PENCILS SMALL TUBE RED SPOTTY,24,0.65,15732.0,United Kingdom,2025-12-27
516190,21982,PACK OF 12 SUKI TISSUES ,48,0.29,15732.0,United Kingdom,2025-12-27
516190,22138,BAKING SET 9 PIECE RETROSPOT ,3,4.95,15732.0,United Kingdom,2025-12-27
516190,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,1.95,15732.0,United Kingdom,2025-12-27
516190,21912,VINTAGE SNAKES & LADDERS,4,3.75,15732.0,United Kingdom,2025-12-27
516190,22273,FELTCRAFT DOLL MOLLY,6,2.95,15732.0,United Kingdom,2025-12-27
516190,20728,LUNCH BAG CARS BLUE,10,1.65,15732.0,United Kingdom,2025-12-27
516190,22384,LUNCH BAG PINK RETROSPOT,10,1.65,15732.0,United Kingdom,2025-12-27
516190,22383,LUNCH BAG SUKI  DESIGN ,10,1.65,15732.0,United Kingdom,2025-12-27
516190,22367,CHILDRENS APRON SPACEBOY DESIGN,8,1.95,15732.0,United Kingdom,2025-12-27
516190,21033,JUMBO BAG CHARLIE AND LOLA TOYS,10,2.95,15732.0,United Kingdom,2025-12-27
516190,85099B,JUMBO BAG RED RETROSPOT,10,1.95,15732.0,United Kingdom,2025-12-27
516190,85099F,JUMBO BAG STRAWBERRY,10,1.95,15732.0,United Kingdom,2025-12-27
516190,21888,BINGO SET,4,3.75,15732.0,United Kingdom,2025-12-27
516190,21703,BAG 125g SWIRLY MARBLES,12,0.42,15732.0,United Kingdom,2025-12-27
516190,22271,FELTCRAFT DOLL ROSIE,6,2.95,15732.0,United Kingdom,2025-12-27
516191,47590B,PINK HAPPY BIRTHDAY BUNTING,24,5.45,12971.0,United Kingdom,2025-12-27
516191,22083,PAPER CHAIN KIT RETRO SPOT,12,2.95,12971.0,United Kingdom,2025-12-27
516192,22690,DOORMAT HOME SWEET HOME BLUE ,2,7.49,15078.0,United Kingdom,2025-12-27
516192,22423,REGENCY CAKESTAND 3 TIER,6,12.75,15078.0,United Kingdom,2025-12-27
516192,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2.1,15078.0,United Kingdom,2025-12-27
516192,22667,RECIPE BOX RETRO SPOT DESIGN,6,2.95,15078.0,United Kingdom,2025-12-27
516192,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,1.95,15078.0,United Kingdom,2025-12-27
516192,22386,JUMBO BAG PINK WITH WHITE SPOTS,20,1.95,15078.0,United Kingdom,2025-12-27
516192,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2.95,15078.0,United Kingdom,2025-12-27
516192,22384,LUNCH BAG PINK RETROSPOT,10,1.65,15078.0,United Kingdom,2025-12-27
516192,85099B,JUMBO BAG RED RETROSPOT,20,1.95,15078.0,United Kingdom,2025-12-27
516192,22378,WALL TIDY RETROSPOT ,10,2.1,15078.0,United Kingdom,2025-12-27
516192,85099F,JUMBO BAG STRAWBERRY,20,1.95,15078.0,United Kingdom,2025-12-27
516192,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,1.95,15078.0,United Kingdom,2025-12-27
516192,82582,AREA PATROLLED METAL SIGN,6,2.1,15078.0,United Kingdom,2025-12-27
