Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
514518,22023,EMPIRE BIRTHDAY CARD,12,0.36,17850.0,United Kingdom,2025-12-15
514518,21519,GIN & TONIC DIET GREETING CARD ,12,0.36,17850.0,United Kingdom,2025-12-15
514518,21508,VINTAGE KID DOLLY CARD ,12,0.36,17850.0,United Kingdom,2025-12-15
514518,21504,SKULLS GREETING CARD,12,0.36,17850.0,United Kingdom,2025-12-15
514518,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,0.36,17850.0,United Kingdom,2025-12-15
514518,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2.55,17850.0,United Kingdom,2025-12-15
514518,21171,BATHROOM METAL SIGN ,6,1.25,17850.0,United Kingdom,2025-12-15
514518,21165,BEWARE OF THE CAT METAL SIGN ,12,1.45,17850.0,United Kingdom,2025-12-15
514518,71053,WHITE METAL LANTERN,6,3.39,17850.0,United Kingdom,2025-12-15
514518,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,17850.0,United Kingdom,2025-12-15
514518,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,17850.0,United Kingdom,2025-12-15
514518,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,17850.0,United Kingdom,2025-12-15
514518,21172,PARTY METAL SIGN ,6,1.25,17850.0,United Kingdom,2025-12-15
514518,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,1.06,17850.0,United Kingdom,2025-12-15
514518,48111,DOORMAT 3 SMILEY CATS,2,6.35,17850.0,United Kingdom,2025-12-15
514518,84664,CHERRY BLOSSOM BATHROOM CABINET,2,4.95,17850.0,United Kingdom,2025-12-15
514518,21071,VINTAGE BILLBOARD DRINK ME MUG,12,1.06,17850.0,United Kingdom,2025-12-15
514518,22380,TOY TIDY SPACEBOY  ,10,1.85,17850.0,United Kingdom,2025-12-15
514518,22379,RECYCLING BAG RETROSPOT ,10,1.85,17850.0,United Kingdom,2025-12-15
514518,15056BL,EDWARDIAN PARASOL BLACK,6,4.95,17850.0,United Kingdom,2025-12-15
514518,22382,LUNCH BAG SPACEBOY DESIGN ,6,1.45,17850.0,United Kingdom,2025-12-15
514518,15056P,EDWARDIAN PARASOL PINK,6,4.95,17850.0,United Kingdom,2025-12-15
514518,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,6.95,17850.0,United Kingdom,2025-12-15
514518,22660,DOORMAT I LOVE LONDON,2,6.35,17850.0,United Kingdom,2025-12-15
514518,22567,20 DOLLY PEGS RETROSPOT,12,1.06,17850.0,United Kingdom,2025-12-15
514518,21155,RED SPOTTY PEG BAG,6,1.69,17850.0,United Kingdom,2025-12-15
514518,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1.45,17850.0,United Kingdom,2025-12-15
514518,22088,PAPER BUNTING COLOURED LACE,6,2.55,17850.0,United Kingdom,2025-12-15
514518,15056N,EDWARDIAN PARASOL NATURAL,6,4.95,17850.0,United Kingdom,2025-12-15
514519,21504,SKULLS GREETING CARD,12,0.36,17850.0,United Kingdom,2025-12-15
514519,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,0.36,17850.0,United Kingdom,2025-12-15
514519,21172,PARTY METAL SIGN ,6,1.25,17850.0,United Kingdom,2025-12-15
514519,21171,BATHROOM METAL SIGN ,6,1.25,17850.0,United Kingdom,2025-12-15
514519,21165,BEWARE OF THE CAT METAL SIGN ,12,1.69,17850.0,United Kingdom,2025-12-15
514519,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2.55,17850.0,United Kingdom,2025-12-15
514519,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,17850.0,United Kingdom,2025-12-15
514519,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,17850.0,United Kingdom,2025-12-15
514519,21166,COOK WITH WINE METAL SIGN ,6,1.95,17850.0,United Kingdom,2025-12-15
514519,21508,VINTAGE KID DOLLY CARD ,12,0.36,17850.0,United Kingdom,2025-12-15
514519,71053,WHITE METAL LANTERN,4,3.39,17850.0,United Kingdom,2025-12-15
514519,21519,GIN & TONIC DIET GREETING CARD ,12,0.36,17850.0,United Kingdom,2025-12-15
514519,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,4.95,17850.0,United Kingdom,2025-12-15
514519,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,17850.0,United Kingdom,2025-12-15
514519,22023,EMPIRE BIRTHDAY CARD,12,0.36,17850.0,United Kingdom,2025-12-15
514519,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,6.95,17850.0,United Kingdom,2025-12-15
514519,22379,RECYCLING BAG RETROSPOT ,10,1.85,17850.0,United Kingdom,2025-12-15
514519,22382,LUNCH BAG SPACEBOY DESIGN ,6,1.45,17850.0,United Kingdom,2025-12-15
514519,22380,TOY TIDY SPACEBOY  ,10,1.85,17850.0,United Kingdom,2025-12-15
514519,21155,RED SPOTTY PEG BAG,6,1.69,17850.0,United Kingdom,2025-12-15
514519,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1.45,17850.0,United Kingdom,2025-12-15
514519,22088,PAPER BUNTING COLOURED LACE,6,2.55,17850.0,United Kingdom,2025-12-15
514519,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,17850.0,United Kingdom,2025-12-15
514519,22567,20 DOLLY PEGS RETROSPOT,12,1.06,17850.0,United Kingdom,2025-12-15
514520,22567,20 DOLLY PEGS RETROSPOT,12,1.06,17850.0,United Kingdom,2025-12-15
