Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
529344,85068,CREAM SWEETHEART SHELF + HOOKS,2,7.95,12349.0,Italy,2026-03-23
529344,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,4.25,12349.0,Italy,2026-03-23
529344,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,12.75,12349.0,Italy,2026-03-23
529344,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,12349.0,Italy,2026-03-23
529344,22852,DOG BOWL VINTAGE CREAM,4,4.25,12349.0,Italy,2026-03-23
529344,22168,ORGANISER WOOD ANTIQUE WHITE ,2,8.5,12349.0,Italy,2026-03-23
529344,22760,"TRAY, BREAKFAST IN BED",6,10.95,12349.0,Italy,2026-03-23
529344,22081,RIBBON REEL FLORA + FAUNA ,10,1.65,12349.0,Italy,2026-03-23
529344,22853,CAT BOWL VINTAGE CREAM,6,3.25,12349.0,Italy,2026-03-23
529344,POST,POSTAGE,1,250.0,12349.0,Italy,2026-03-23
529344,85064,CREAM SWEETHEART LETTER RACK,2,5.45,12349.0,Italy,2026-03-23
529344,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,0.85,12349.0,Italy,2026-03-23
529344,16161P,WRAP ENGLISH ROSE ,25,0.42,12349.0,Italy,2026-03-23
529344,22483,RED GINGHAM TEDDY BEAR ,6,2.95,12349.0,Italy,2026-03-23
529344,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1.65,12349.0,Italy,2026-03-23
529344,22553,PLASTERS IN TIN SKULLS,12,1.65,12349.0,Italy,2026-03-23
529344,22740,POLKADOT PEN,48,0.85,12349.0,Italy,2026-03-23
529344,20985,HEART CALCULATOR,12,1.25,12349.0,Italy,2026-03-23
529344,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,1.65,12349.0,Italy,2026-03-23
529344,16156S,WRAP PINK FAIRY CAKES ,25,0.42,12349.0,Italy,2026-03-23
529344,21498,RED RETROSPOT WRAP ,25,0.42,12349.0,Italy,2026-03-23
529344,22848,BREAD BIN DINER STYLE PINK,1,16.95,12349.0,Italy,2026-03-23
529344,22705,WRAP GREEN PEARS ,25,0.42,12349.0,Italy,2026-03-23
529344,21484,CHICK GREY HOT WATER BOTTLE,4,3.45,12349.0,Italy,2026-03-23
529344,22652,TRAVEL SEWING KIT,10,1.65,12349.0,Italy,2026-03-23
529344,21577,SAVE THE PLANET COTTON TOTE BAG,6,2.25,12349.0,Italy,2026-03-23
529344,22478,BIRDHOUSE GARDEN MARKER ,10,1.25,12349.0,Italy,2026-03-23
529344,22555,PLASTERS IN TIN STRONGMAN,12,1.65,12349.0,Italy,2026-03-23
529344,48111,DOORMAT 3 SMILEY CATS,2,7.95,12349.0,Italy,2026-03-23
529344,22457,NATURAL SLATE HEART CHALKBOARD ,6,2.95,12349.0,Italy,2026-03-23
529344,22654,DELUXE SEWING KIT ,3,5.95,12349.0,Italy,2026-03-23
529344,85014B,RED RETROSPOT UMBRELLA,3,5.95,12349.0,Italy,2026-03-23
529344,21787,RAIN PONCHO RETROSPOT,24,0.85,12349.0,Italy,2026-03-23
529344,21232,STRAWBERRY CERAMIC TRINKET BOX,24,1.25,12349.0,Italy,2026-03-23
529344,21231,SWEETHEART CERAMIC TRINKET BOX,24,1.25,12349.0,Italy,2026-03-23
529344,22059,CERAMIC STRAWBERRY DESIGN MUG,12,1.49,12349.0,Italy,2026-03-23
529344,22072,RED RETROSPOT TEA CUP AND SAUCER ,8,3.75,12349.0,Italy,2026-03-23
