Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
509609,22616,PACK OF 12 LONDON TISSUES ,48,0.29,17412.0,United Kingdom,2025-11-11
509609,20713,JUMBO BAG OWLS,10,1.95,17412.0,United Kingdom,2025-11-11
509609,20723,STRAWBERRY CHARLOTTE BAG,10,0.85,17412.0,United Kingdom,2025-11-11
509609,20724,RED SPOTTY CHARLOTTE BAG,10,0.85,17412.0,United Kingdom,2025-11-11
509609,22355,CHARLOTTE BAG SUKI DESIGN,10,0.85,17412.0,United Kingdom,2025-11-11
509609,22468,BABUSHKA LIGHTS STRING OF 10,4,6.75,17412.0,United Kingdom,2025-11-11
509609,21937,STRAWBERRY   PICNIC BAG,5,2.95,17412.0,United Kingdom,2025-11-11
509609,22179,SET 10 LIGHTS NIGHT OWL,4,6.75,17412.0,United Kingdom,2025-11-11
509609,22366,DOOR MAT AIRMAIL ,2,7.49,17412.0,United Kingdom,2025-11-11
509609,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",12,1.95,17412.0,United Kingdom,2025-11-11
509609,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1.65,17412.0,United Kingdom,2025-11-11
509609,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,12,0.65,17412.0,United Kingdom,2025-11-11
509609,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2.95,17412.0,United Kingdom,2025-11-11
509609,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2.95,17412.0,United Kingdom,2025-11-11
509609,21936,RED RETROSPOT PICNIC BAG,5,2.95,17412.0,United Kingdom,2025-11-11
509610,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,12,1.25,16592.0,United Kingdom,2025-11-11
509610,22627,MINT KITCHEN SCALES,2,8.5,16592.0,United Kingdom,2025-11-11
509610,22303,COFFEE MUG APPLES DESIGN,6,2.55,16592.0,United Kingdom,2025-11-11
509610,47580,TEA TIME DES TEA COSY,6,2.55,16592.0,United Kingdom,2025-11-11
509610,21232,STRAWBERRY CERAMIC TRINKET BOX,24,1.25,16592.0,United Kingdom,2025-11-11
509610,21313,GLASS HEART T-LIGHT HOLDER ,12,0.85,16592.0,United Kingdom,2025-11-11
509610,21621,VINTAGE UNION JACK BUNTING,4,8.5,16592.0,United Kingdom,2025-11-11
509610,47566,PARTY BUNTING,5,4.65,16592.0,United Kingdom,2025-11-11
509610,22297,HEART IVORY TRELLIS SMALL,24,1.25,16592.0,United Kingdom,2025-11-11
509610,15036,ASSORTED COLOURS SILK FAN,12,0.75,16592.0,United Kingdom,2025-11-11
509610,71459,HANGING JAM JAR T-LIGHT HOLDER,12,0.85,16592.0,United Kingdom,2025-11-11
509610,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,3.75,16592.0,United Kingdom,2025-11-11
509610,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,0.55,16592.0,United Kingdom,2025-11-11
509610,47568,ENGLISH ROSE DESIGN PEG BAG,6,2.1,16592.0,United Kingdom,2025-11-11
509610,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,1.25,16592.0,United Kingdom,2025-11-11
509610,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,24,0.85,16592.0,United Kingdom,2025-11-11
509610,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,3.75,16592.0,United Kingdom,2025-11-11
