Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
C504849,M,Manual,-1,660.86,14912.0,Italy,2025-10-11
504850,21925,UNION STRIPE CUSHION COVER ,40,1.06,14134.0,United Kingdom,2025-10-11
504850,21926,RED/CREAM STRIPE CUSHION COVER ,40,1.06,14134.0,United Kingdom,2025-10-11
504850,21927,BLUE/CREAM STRIPE CUSHION COVER ,40,1.06,14134.0,United Kingdom,2025-10-11
504851,84406B,CREAM CUPID HEARTS COAT HANGER,64,2.75,15482.0,United Kingdom,2025-10-11
504851,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,2.55,15482.0,United Kingdom,2025-10-11
504851,82494L,WOODEN FRAME ANTIQUE WHITE ,48,2.55,15482.0,United Kingdom,2025-10-11
504851,82482,WOODEN PICTURE FRAME WHITE FINISH,72,2.1,15482.0,United Kingdom,2025-10-11
504851,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,4.95,15482.0,United Kingdom,2025-10-11
504851,21622,VINTAGE UNION JACK CUSHION COVER,20,4.95,15482.0,United Kingdom,2025-10-11
504851,22423,REGENCY CAKESTAND 3 TIER,32,10.95,15482.0,United Kingdom,2025-10-11
504851,21843,RED RETROSPOT CAKE STAND,12,10.95,15482.0,United Kingdom,2025-10-11
504852,84508C,BLUE CIRCLES DESIGN TEDDY,2,2.55,17243.0,United Kingdom,2025-10-11
504852,37502,TEA TIME MUG IN GIFT BOX,6,2.95,17243.0,United Kingdom,2025-10-11
504852,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2.95,17243.0,United Kingdom,2025-10-11
504852,21481,FAWN BLUE HOT WATER BOTTLE,1,2.95,17243.0,United Kingdom,2025-10-11
504852,22192,BLUE DINER WALL CLOCK,1,8.5,17243.0,United Kingdom,2025-10-11
504852,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,17243.0,United Kingdom,2025-10-11
504852,22191,EAU DE NIL DINER WALL CLOCK,1,8.5,17243.0,United Kingdom,2025-10-11
504852,22110,BIRD HOUSE HOT WATER BOTTLE,1,3.45,17243.0,United Kingdom,2025-10-11
504852,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,6.45,17243.0,United Kingdom,2025-10-11
504852,22112,CHOCOLATE HOT WATER BOTTLE,1,4.95,17243.0,United Kingdom,2025-10-11
504852,84508B,STRIPES DESIGN TEDDY,2,2.55,17243.0,United Kingdom,2025-10-11
504852,22423,REGENCY CAKESTAND 3 TIER,1,12.75,17243.0,United Kingdom,2025-10-11
504852,75013B,"STRING OF 8 BUTTERFLIES,PINK",7,1.65,17243.0,United Kingdom,2025-10-11
504852,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2.95,17243.0,United Kingdom,2025-10-11
504852,22366,DOOR MAT AIRMAIL ,1,7.49,17243.0,United Kingdom,2025-10-11
504852,48195,DOOR MAT GREEN PAISLEY ,1,7.49,17243.0,United Kingdom,2025-10-11
504852,48184,DOOR MAT ENGLISH ROSE ,1,7.49,17243.0,United Kingdom,2025-10-11
504852,21484,CHICK GREY HOT WATER BOTTLE,1,3.45,17243.0,United Kingdom,2025-10-11
