Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
497875,20718,RED SPOTTY SHOPPER BAG,100,1.06,17029.0,United Kingdom,2025-08-21
497875,85099B,JUMBO BAG RED WHITE SPOTTY ,100,1.65,17029.0,United Kingdom,2025-08-21
497876,85047,WHITE BEADED GARLAND STRING 20LIGHT,3,6.35,13050.0,United Kingdom,2025-08-21
497876,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,0.85,13050.0,United Kingdom,2025-08-21
497876,72728,ROSE SCENT CANDLES IN GLASS,9,0.85,13050.0,United Kingdom,2025-08-21
497876,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2.95,13050.0,United Kingdom,2025-08-21
497876,85132A,CHARLIE + LOLA BISCUITS TINS,2,9.95,13050.0,United Kingdom,2025-08-21
497876,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,1.65,13050.0,United Kingdom,2025-08-21
497876,47590B,PINK HAPPY BIRTHDAY BUNTING,3,5.45,13050.0,United Kingdom,2025-08-21
497876,22172,METAL SHELF WITH RAIL ,2,8.5,13050.0,United Kingdom,2025-08-21
497876,22381,TOY TIDY PINK RETROSPOT  ,5,2.1,13050.0,United Kingdom,2025-08-21
497876,20702,PINK PADDED MOBILE,3,4.25,13050.0,United Kingdom,2025-08-21
497876,84880,WHITE WIRE EGG HOLDER,3,5.95,13050.0,United Kingdom,2025-08-21
497876,85194L,HANGING SPRING FLOWER EGG LARGE,12,0.85,13050.0,United Kingdom,2025-08-21
497876,84912A,PINK ROSE WASHBAG,4,3.75,13050.0,United Kingdom,2025-08-21
497876,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,0.85,13050.0,United Kingdom,2025-08-21
497876,22261,FELT EGG COSY WHITE RABBIT ,12,0.85,13050.0,United Kingdom,2025-08-21
497876,22291,"SPRING DEC , HANGING CHICK CREAM",24,1.45,13050.0,United Kingdom,2025-08-21
497876,22270,HAPPY EASTER HANGING DECORATION,4,3.75,13050.0,United Kingdom,2025-08-21
497876,22266,EASTER DECORATION HANGING BUNNY,24,0.65,13050.0,United Kingdom,2025-08-21
497876,37503,TEA TIME CAKE STAND IN GIFT BOX,2,10.75,13050.0,United Kingdom,2025-08-21
C497877,84665,SQUARE CHERRY BLOSSOM CABINET,-4,5.95,16822.0,United Kingdom,2025-08-21
C497878,22215,CAKE STAND WHITE TWO TIER LACE,-5,7.65,16711.0,United Kingdom,2025-08-21
C497878,22218,CAKE STAND LACE WHITE,-21,3.75,16711.0,United Kingdom,2025-08-21
497879,22380,TOY TIDY SPACEBOY  ,5,2.1,12422.0,Australia,2025-08-21
497879,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,1.95,12422.0,Australia,2025-08-21
497879,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,1.95,12422.0,Australia,2025-08-21
497879,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,1.95,12422.0,Australia,2025-08-21
497879,20729,RED SPOTTY CANDY BAG,20,1.25,12422.0,Australia,2025-08-21
497879,85099F,JUMBO BAG STRAWBERRY,10,1.95,12422.0,Australia,2025-08-21
497879,21937,STRAWBERRY   PICNIC BAG,5,2.95,12422.0,Australia,2025-08-21
497879,20725,LUNCH BAG RED SPOTTY,10,1.65,12422.0,Australia,2025-08-21
497879,20726,LUNCH BAG WOODLAND,100,1.45,12422.0,Australia,2025-08-21
497879,22384,LUNCH BAG PINK RETROSPOT,20,1.65,12422.0,Australia,2025-08-21
497879,22383,LUNCH BAG SUKI  DESIGN ,100,1.45,12422.0,Australia,2025-08-21
497879,22382,LUNCH BAG SPACEBOY DESIGN ,100,1.45,12422.0,Australia,2025-08-21
497879,22381,TOY TIDY PINK RETROSPOT  ,5,2.1,12422.0,Australia,2025-08-21
497879,22385,JUMBO BAG SPACEBOY DESIGN,10,1.95,12422.0,Australia,2025-08-21
497879,21931,JUMBO STORAGE BAG SUKI,10,1.95,12422.0,Australia,2025-08-21
497880,21154,RED SPOTTY OVEN GLOVE ,10,1.25,16560.0,United Kingdom,2025-08-21
497880,84247G,"DECOUPAGE,GREETING CARD,",12,0.42,16560.0,United Kingdom,2025-08-21
497880,21298,EDWARDIAN 2 DRAWER WALL CABINET ,1,35.95,16560.0,United Kingdom,2025-08-21
497880,48187,DOOR MAT NEW ENGLAND,2,6.75,16560.0,United Kingdom,2025-08-21
497880,84988,SET OF 72 PINK HEART PAPER DOILIES,12,1.45,16560.0,United Kingdom,2025-08-21
497880,21843,RETRO SPOT CAKE STAND,1,10.95,16560.0,United Kingdom,2025-08-21
497880,21533,RETRO SPOT LARGE MILK JUG,3,4.95,16560.0,United Kingdom,2025-08-21
497880,21217,RED SPOTTY ROUND CAKE TINS,1,9.95,16560.0,United Kingdom,2025-08-21
497880,47559B,TEA TIME OVEN GLOVE,10,1.25,16560.0,United Kingdom,2025-08-21
497880,22072,TEA CUP AND SAUCER RETRO SPOT,4,3.75,16560.0,United Kingdom,2025-08-21
497880,22073,RETRO SPOT STORAGE JAR,4,3.75,16560.0,United Kingdom,2025-08-21
497880,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,1.49,16560.0,United Kingdom,2025-08-21
497880,21232,STRAWBERRY CERAMIC TRINKET BOX,12,1.25,16560.0,United Kingdom,2025-08-21
497880,21485,RED SPOT HEART HOT WATER BOTTLE,3,4.95,16560.0,United Kingdom,2025-08-21
497880,21527,RETRO SPOT TRADITIONAL TEAPOT ,4,7.95,16560.0,United Kingdom,2025-08-21
497880,21299,EDWARDIAN TOILET ROLL UNIT ,1,12.75,16560.0,United Kingdom,2025-08-21
497881,71459,HANGING JAM JAR T-LIGHT HOLDER,192,0.72,15372.0,United Kingdom,2025-08-21
497881,75049L,LARGE CIRCULAR MIRROR MOBILE,192,0.85,15372.0,United Kingdom,2025-08-21
497881,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,12,5.45,15372.0,United Kingdom,2025-08-21
497881,22371,AIRLINE BAG VINTAGE TOKYO 78,12,5.45,15372.0,United Kingdom,2025-08-21
497882,M,Manual,1,100.0,12748.0,United Kingdom,2025-08-21
