Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
C510200,47599A,PINK PARTY BAGS,-150,1.52,12643.0,France,2025-11-14
C510200,47599B,BLUE PARTY BAGS ,-150,1.52,12643.0,France,2025-11-14
C510201,79323W,WHITE CHERRY LIGHTS,-10,6.75,16717.0,United Kingdom,2025-11-14
C510202,79323B,BLACK CHERRY LIGHTS,-6,6.75,16940.0,United Kingdom,2025-11-14
C510202,79323P,PINK CHERRY LIGHTS,-6,6.75,16940.0,United Kingdom,2025-11-14
C510202,79341,WILLOW BRANCH LIGHTS.,-6,6.75,16940.0,United Kingdom,2025-11-14
C510202,79323W,WHITE CHERRY LIGHTS,-6,6.75,16940.0,United Kingdom,2025-11-14
C510203,79000,MOROCCAN TEA GLASS,-2,0.85,15341.0,United Kingdom,2025-11-14
510204,22333,RETRO SPORT PARTY BAG + STICKER SET,192,1.45,16754.0,United Kingdom,2025-11-14
510204,21207,SKULL AND CROSSBONES  GARLAND ,120,1.45,16754.0,United Kingdom,2025-11-14
510204,21086,SET/6 RED SPOTTY PAPER CUPS,192,0.65,16754.0,United Kingdom,2025-11-14
510204,21679,SKULLS  STICKERS,288,0.72,16754.0,United Kingdom,2025-11-14
510204,21094,SET/6 RED SPOTTY PAPER PLATES,192,0.64,16754.0,United Kingdom,2025-11-14
510204,21080,SET/20 RED SPOTTY PAPER NAPKINS ,192,0.64,16754.0,United Kingdom,2025-11-14
510204,22090,PAPER BUNTING RETRO SPOTS,120,2.55,16754.0,United Kingdom,2025-11-14
510204,22332,SKULLS PARTY BAG + STICKER SET,144,1.45,16754.0,United Kingdom,2025-11-14
510204,21987,PACK OF 6 SKULL PAPER CUPS,192,0.65,16754.0,United Kingdom,2025-11-14
510204,21988,PACK OF 6 SKULL PAPER PLATES,192,0.64,16754.0,United Kingdom,2025-11-14
510204,21989,PACK OF 20 SKULL PAPER NAPKINS,192,0.64,16754.0,United Kingdom,2025-11-14
510204,22085,PAPER CHAIN KIT SKULLS ,160,2.55,16754.0,United Kingdom,2025-11-14
510204,22083,PAPER CHAIN KIT RETRO SPOT,120,2.55,16754.0,United Kingdom,2025-11-14
510204,21704,BAG 250g SWIRLY MARBLES,288,0.72,16754.0,United Kingdom,2025-11-14
C510205,22324,BLUE POLKADOT KIDS BAG,-8,1.95,18163.0,United Kingdom,2025-11-14
C510205,22177,5 HOOK BLACKBOARD ORGANISER ,-2,9.95,18163.0,United Kingdom,2025-11-14
C510205,22323,PINK POLKADOT KIDS BAG,-9,1.95,18163.0,United Kingdom,2025-11-14
C510205,21735,TWO DOOR CURIO CABINET,-2,12.75,18163.0,United Kingdom,2025-11-14
C510205,21843,RED RETROSPOT CAKE STAND,-1,10.95,18163.0,United Kingdom,2025-11-14
C510206,79323W,WHITE CHERRY LIGHTS,-5,6.75,13711.0,United Kingdom,2025-11-14
C510206,79323B,BLACK CHERRY LIGHTS,-2,6.75,13711.0,United Kingdom,2025-11-14
C510207,79323S,SILVER CHERRY LIGHTS,-1,6.75,,United Kingdom,2025-11-14
C510207,79323B,BLACK CHERRY LIGHTS,-8,6.75,,United Kingdom,2025-11-14
C510207,79323W,WHITE CHERRY LIGHTS,-3,6.75,,United Kingdom,2025-11-14
C510208,79323W,WHITE CHERRY LIGHTS,-19,5.45,14113.0,United Kingdom,2025-11-14
C510209,22236,CAKE STAND 3 TIER MAGIC GARDEN,-12,10.95,14533.0,United Kingdom,2025-11-14
C510210,79323W,WHITE CHERRY LIGHTS,-12,5.45,13408.0,United Kingdom,2025-11-14
C510211,47566B,TEA TIME PARTY BUNTING,-144,3.75,14147.0,United Kingdom,2025-11-14
C510212,79341,WILLOW BRANCH LIGHTS.,-10,5.45,17426.0,United Kingdom,2025-11-14
