Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
489895,22208,WOOD STAMP SET THANK YOU,12,1.65,12779.0,Poland,2025-06-28
489895,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,4.25,12779.0,Poland,2025-06-28
489895,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,3.75,12779.0,Poland,2025-06-28
489895,21884,CAKES AND BOWS GIFT  TAPE,12,0.65,12779.0,Poland,2025-06-28
489895,21880,RED AND WHITE SPOT TAPE,12,0.65,12779.0,Poland,2025-06-28
489895,21882,SKULLS TAPE,12,0.65,12779.0,Poland,2025-06-28
489895,21883,STARS GIFT TAPE ,12,0.65,12779.0,Poland,2025-06-28
489895,85049C,ROMANTIC PINKS RIBBONS ,12,1.25,12779.0,Poland,2025-06-28
489895,22210,WOOD STAMP SET BEST WISHES,12,1.65,12779.0,Poland,2025-06-28
489895,85049F,BABY BOOM RIBBONS ,12,1.25,12779.0,Poland,2025-06-28
489895,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,1.65,12779.0,Poland,2025-06-28
489895,37494A,FAIRY CAKE CERAMIC BUTTER DISH,6,2.95,12779.0,Poland,2025-06-28
489895,37446,MINI CAKE STAND WITH HANGING CAKES,8,1.45,12779.0,Poland,2025-06-28
489895,22055,MINI CAKE STAND  HANGING STRAWBERY,8,1.65,12779.0,Poland,2025-06-28
489895,22059,CERAMIC STRWBERRY DESIGN MUG,24,1.49,12779.0,Poland,2025-06-28
489895,47556B,TEA TIME TEA TOWELS ,6,2.95,12779.0,Poland,2025-06-28
489895,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,0.85,12779.0,Poland,2025-06-28
489895,37448,CERAMIC CAKE DESIGN SPOTTED MUG,24,1.49,12779.0,Poland,2025-06-28
489895,21232,STRAWBERRY CERAMIC TRINKET BOX,24,1.25,12779.0,Poland,2025-06-28
489895,21432,SET OF 3 CASES WOODLAND DESIGN,2,5.95,12779.0,Poland,2025-06-28
489895,22130,PARTY CONE CHRISTMAS DECORATION ,12,0.85,12779.0,Poland,2025-06-28
489895,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12,1.25,12779.0,Poland,2025-06-28
489896,21740,COSY SLIPPER SHOES LARGE RED,6,2.95,13611.0,United Kingdom,2025-06-28
