Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
500897,22139,,1,0.0,,United Kingdom,2025-09-12
500898,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,1.65,,United Kingdom,2025-09-12
500899,21503,TOYBOX  WRAP ,25,0.42,12976.0,United Kingdom,2025-09-12
500899,20725,LUNCH BAG RED SPOTTY,10,1.65,12976.0,United Kingdom,2025-09-12
500899,22383,LUNCH BAG SUKI  DESIGN ,10,1.65,12976.0,United Kingdom,2025-09-12
500899,21495,SKULLS WRAP,25,0.42,12976.0,United Kingdom,2025-09-12
500899,22047,EMPIRE GIFT WRAP,25,0.42,12976.0,United Kingdom,2025-09-12
500899,16161U,"WRAP,SUKI AND FRIENDS",25,0.42,12976.0,United Kingdom,2025-09-12
500899,21499,BLUE SPOTS  WRAP,25,0.42,12976.0,United Kingdom,2025-09-12
500899,22045,SPACEBOY GIFT WRAP,25,0.42,12976.0,United Kingdom,2025-09-12
500899,22433,WATERING CAN GREEN DINOSAUR,6,1.95,12976.0,United Kingdom,2025-09-12
500899,22367,CHILDS APRON SPACEBOY DESIGN,8,1.95,12976.0,United Kingdom,2025-09-12
500899,47591D,PINK FAIRY CAKE CHILD'S APRON,8,1.95,12976.0,United Kingdom,2025-09-12
500899,84270,ASSTD DESIGN BUBBLE GUM RING,30,0.21,12976.0,United Kingdom,2025-09-12
500899,21500,PINK SPOTS  WRAP ,25,0.42,12976.0,United Kingdom,2025-09-12
500899,84212,"ASSORTED FLOWER COLOUR ""LEIS""",48,0.65,12976.0,United Kingdom,2025-09-12
500899,84676,BATH DUCK WATERING CAN,6,2.95,12976.0,United Kingdom,2025-09-12
500899,47505,MINATURE COLOURED GARDENING SET,24,4.25,12976.0,United Kingdom,2025-09-12
500900,85175,CACTI T-LIGHT CANDLES,64,0.42,14060.0,United Kingdom,2025-09-12
500900,85172,HYACINTH BULB T-LIGHT CANDLES,16,0.42,14060.0,United Kingdom,2025-09-12
500900,21754,HOME BUILDING BLOCK WORD,5,5.95,14060.0,United Kingdom,2025-09-12
500900,21656,RIDGED GLASS POSY VASE ,12,1.45,14060.0,United Kingdom,2025-09-12
500900,21665,TRIANGULAR RIDGED GLASS POSY HOLDER,12,0.65,14060.0,United Kingdom,2025-09-12
500900,20934,SET/3 POT PLANT CANDLES,16,4.95,14060.0,United Kingdom,2025-09-12
500901,22474,SPACEBOY TV DINNER TRAY,16,4.25,13093.0,United Kingdom,2025-09-12
500901,84469,ROSE DES PADDED FLOOR CUSHION,26,2.95,13093.0,United Kingdom,2025-09-12
500901,84467,ENGLISH ROSE DESIGN QUILTED THROW,12,12.75,13093.0,United Kingdom,2025-09-12
500901,22473,TV DINNER TRAY VINTAGE PAISLEY,16,4.25,13093.0,United Kingdom,2025-09-12
500902,22383,LUNCH BAG SUKI  DESIGN ,40,1.65,13093.0,United Kingdom,2025-09-12
500902,22382,LUNCH BAG SPACEBOY DESIGN ,10,1.65,13093.0,United Kingdom,2025-09-12
500902,20725,LUNCH BAG RED SPOTTY,40,1.65,13093.0,United Kingdom,2025-09-12
500902,21498,RED SPOTS  WRAP ,25,0.42,13093.0,United Kingdom,2025-09-12
500902,48185,DOOR MAT FAIRY CAKE,10,6.35,13093.0,United Kingdom,2025-09-12
500902,20685,DOOR MAT RED SPOT,10,6.35,13093.0,United Kingdom,2025-09-12
500902,48111,DOOR MAT 3 SMILEY CATS,10,6.35,13093.0,United Kingdom,2025-09-12
500902,20914,SET/5 RED SPOTTY LID GLASS BOWLS,32,2.55,13093.0,United Kingdom,2025-09-12
500902,48116,DOOR MAT MULTICOLOUR STRIPE,10,6.35,13093.0,United Kingdom,2025-09-12
500902,84692,BOX OF 24 COCKTAIL PARASOLS,25,0.42,13093.0,United Kingdom,2025-09-12
500902,22029,SPACEBOY BIRTHDAY CARD,36,0.42,13093.0,United Kingdom,2025-09-12
500902,22200,FRYING PAN PINK POLKADOT ,8,4.25,13093.0,United Kingdom,2025-09-12
500902,22203,MILK PAN RED RETROSPOT,8,3.75,13093.0,United Kingdom,2025-09-12
500902,22202,MILK PAN PINK RETROSPOT,4,3.75,13093.0,United Kingdom,2025-09-12
500902,22030,SWALLOWS GREETING CARD,12,0.42,13093.0,United Kingdom,2025-09-12
500902,22027,TEA PARTY BIRTHDAY CARD,24,0.42,13093.0,United Kingdom,2025-09-12
500902,21507,"ELEPHANT, BIRTHDAY CARD, ",12,0.42,13093.0,United Kingdom,2025-09-12
500902,21508,VINTAGE KID DOLLY CARD ,12,0.42,13093.0,United Kingdom,2025-09-12
500902,22378,WALL TIDY RETROSPOT ,5,2.1,13093.0,United Kingdom,2025-09-12
500902,47566B,TEA TIME PARTY BUNTING,10,4.65,13093.0,United Kingdom,2025-09-12
500902,22199,FRYING PAN RED POLKADOT ,8,4.25,13093.0,United Kingdom,2025-09-12
500903,84750B,BLACK SMALL GLASS CAKE STAND,64,1.65,18251.0,United Kingdom,2025-09-12
500903,21080,SET/20 RED SPOTTY PAPER NAPKINS ,480,0.64,18251.0,United Kingdom,2025-09-12
500903,21989,PACK OF 20 SKULL PAPER NAPKINS,480,0.64,18251.0,United Kingdom,2025-09-12
500903,21988,PACK OF 6 SKULL PAPER PLATES,480,0.64,18251.0,United Kingdom,2025-09-12
500903,84750A,PINK SMALL GLASS CAKE STAND,96,1.65,18251.0,United Kingdom,2025-09-12
500903,78124,MAGAZINE RACK GEBRA ASSORTED ,288,1.25,18251.0,United Kingdom,2025-09-12
500903,16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,247,1.95,18251.0,United Kingdom,2025-09-12
500903,16243B,BROWN COZY SQUARE PHOTO ALBUM,205,1.95,18251.0,United Kingdom,2025-09-12
500903,21987,PACK OF 6 SKULL PAPER CUPS,432,0.53,18251.0,United Kingdom,2025-09-12
500904,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",12,1.65,12954.0,United Kingdom,2025-09-12
500904,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",12,1.95,12954.0,United Kingdom,2025-09-12
500904,21714,CITRONELLA CANDLE GARDEN POT,12,1.25,12954.0,United Kingdom,2025-09-12
500904,22457,NATURAL SLATE HEART CHALKBOARD ,6,2.95,12954.0,United Kingdom,2025-09-12
500904,22467,GUMBALL COAT RACK,6,2.55,12954.0,United Kingdom,2025-09-12
500904,21407,BROWN CHECK CAT DOORSTOP ,3,4.25,12954.0,United Kingdom,2025-09-12
500904,71459,HANGING JAM JAR T-LIGHT HOLDER,12,0.85,12954.0,United Kingdom,2025-09-12
500904,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,0.85,12954.0,United Kingdom,2025-09-12
500904,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2.1,12954.0,United Kingdom,2025-09-12
500904,22485,SET OF 2 WOODEN MARKET CRATES,2,12.75,12954.0,United Kingdom,2025-09-12
500905,21321,,-23,0.0,,United Kingdom,2025-09-12
500908,79026B,,-22,0.0,,United Kingdom,2025-09-12
500909,21536,,-23,0.0,,United Kingdom,2025-09-12
500907,84997D,,-6,0.0,,United Kingdom,2025-09-12
500906,84595B,,-45,0.0,,United Kingdom,2025-09-12
500910,79072,,-40,0.0,,United Kingdom,2025-09-12
500912,21223,,-13,0.0,,United Kingdom,2025-09-12
500911,22035,,-100,0.0,,United Kingdom,2025-09-12
500913,72799A,,-11,0.0,,United Kingdom,2025-09-12
500915,84614C,,-62,0.0,,United Kingdom,2025-09-12
