Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
495344,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,0.85,14837.0,United Kingdom,2025-08-03
495344,22258,FELT FARM ANIMAL RABBIT,12,1.25,14837.0,United Kingdom,2025-08-03
495344,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",12,1.95,14837.0,United Kingdom,2025-08-03
495344,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,0.85,14837.0,United Kingdom,2025-08-03
495344,84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,12,0.85,14837.0,United Kingdom,2025-08-03
495344,22285,"DECORATION HEN ON NEST, HANGING",12,1.65,14837.0,United Kingdom,2025-08-03
495344,22265,EASTER DECORATION NATURAL CHICK,24,0.65,14837.0,United Kingdom,2025-08-03
495344,21438,TUB 24 HANGING EASTER EGGS SPOTTY,4,3.75,14837.0,United Kingdom,2025-08-03
495344,22256,FELT FARM ANIMAL CHICKEN,12,1.25,14837.0,United Kingdom,2025-08-03
495344,84992,72 SWEETHEART FAIRY CAKE CASES,24,0.55,14837.0,United Kingdom,2025-08-03
495344,21894,POTTING SHED SEED ENVELOPES,12,1.25,14837.0,United Kingdom,2025-08-03
495344,17164D,ASS COL SMALL SAND FROG P'WEIGHT,36,0.42,14837.0,United Kingdom,2025-08-03
495344,84991,60 TEATIME FAIRY CAKE CASES,24,0.55,14837.0,United Kingdom,2025-08-03
495344,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,0.55,14837.0,United Kingdom,2025-08-03
495344,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,0.55,14837.0,United Kingdom,2025-08-03
495344,84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,12,0.85,14837.0,United Kingdom,2025-08-03
495344,85172,HYACINTH BULB T-LIGHT CANDLES,16,0.42,14837.0,United Kingdom,2025-08-03
495344,85175,CACTI T-LIGHT CANDLES,32,0.42,14837.0,United Kingdom,2025-08-03
495344,85200,BUNNY EGG BOX,24,1.25,14837.0,United Kingdom,2025-08-03
495345,85206B,PINK FELT EASTER EGG BASKET,54,1.45,17242.0,United Kingdom,2025-08-03
495345,85206A,CREAM FELT EASTER EGG BASKET,54,1.45,17242.0,United Kingdom,2025-08-03
495345,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,12,1.25,17242.0,United Kingdom,2025-08-03
495345,20674,GREEN SPOTTY BOWL,8,1.25,17242.0,United Kingdom,2025-08-03
495345,20676,RED SPOTTY BOWL,8,1.25,17242.0,United Kingdom,2025-08-03
495345,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,3.75,17242.0,United Kingdom,2025-08-03
495345,20677,PINK SPOTTY BOWL,8,1.25,17242.0,United Kingdom,2025-08-03
495345,11001,ASSTD DESIGN RACING CAR PEN,64,1.69,17242.0,United Kingdom,2025-08-03
495345,22355,"CHARLOTTE BAG , SUKI DESIGN",10,0.85,17242.0,United Kingdom,2025-08-03
495345,20728,LUNCH BAG CARS BLUE,10,1.65,17242.0,United Kingdom,2025-08-03
495345,20725,LUNCH BAG RED SPOTTY,10,1.65,17242.0,United Kingdom,2025-08-03
495345,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,3.75,17242.0,United Kingdom,2025-08-03
495345,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,12,3.75,17242.0,United Kingdom,2025-08-03
495346,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,0.85,12956.0,United Kingdom,2025-08-03
495346,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48,0.29,12956.0,United Kingdom,2025-08-03
495346,21199,PINK  HEART CONFETTI IN TUBE,12,1.65,12956.0,United Kingdom,2025-08-03
495346,22310,KNITTED MUG COSY IVORY COLOUR ,6,1.65,12956.0,United Kingdom,2025-08-03
495346,22318,FIVE HEART HANGING DECORATION,12,2.95,12956.0,United Kingdom,2025-08-03
495346,21677,HEARTS  STICKERS,12,0.85,12956.0,United Kingdom,2025-08-03
495346,21355,TOAST ITS - I LOVE YOU ,12,1.25,12956.0,United Kingdom,2025-08-03
495346,21114,LAVENDER SCENTED FABRIC HEART,10,1.25,12956.0,United Kingdom,2025-08-03
495346,22132,RED LOVE HEART SHAPE CUP,12,0.85,12956.0,United Kingdom,2025-08-03
495347,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2.95,17920.0,United Kingdom,2025-08-03
495347,84050,PINK HEART SHAPE EGG FRYING PAN,5,1.65,17920.0,United Kingdom,2025-08-03
495347,22147,FELTCRAFT BUTTERFLY HEARTS,3,1.45,17920.0,United Kingdom,2025-08-03
495347,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2.95,17920.0,United Kingdom,2025-08-03
495347,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,2.95,17920.0,United Kingdom,2025-08-03
495347,20726,LUNCH BAG WOODLAND,10,1.65,17920.0,United Kingdom,2025-08-03
495347,21561,DINOSAUR LUNCHBOX WITH CUTLERY,5,2.55,17920.0,United Kingdom,2025-08-03
495347,47590B,PINK HAPPY BIRTHDAY BUNTING,2,5.45,17920.0,United Kingdom,2025-08-03
495347,21035,SET/2 RED SPOTTY TEA TOWELS ,8,2.95,17920.0,United Kingdom,2025-08-03
495347,21041,RED SPOTTY OVEN GLOVE DOUBLE,12,2.95,17920.0,United Kingdom,2025-08-03
495347,21155,RED SPOTTY PEG BAG,2,2.1,17920.0,United Kingdom,2025-08-03
495347,21041,RED SPOTTY OVEN GLOVE DOUBLE,6,2.95,17920.0,United Kingdom,2025-08-03
495347,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,5.45,17920.0,United Kingdom,2025-08-03
495349,20981,12 PENCILS TALL TUBE WOODLAND,12,0.85,15641.0,United Kingdom,2025-08-03
495349,20719,WOODLAND CHARLOTTE BAG,10,0.85,15641.0,United Kingdom,2025-08-03
495349,85130A,BEADED PEARL HEART WHITE LARGE,12,1.65,15641.0,United Kingdom,2025-08-03
495349,20724,RED SPOTTY CHARLOTTE BAG,10,0.85,15641.0,United Kingdom,2025-08-03
495349,20723,STRAWBERRY CHARLOTTE BAG,10,0.85,15641.0,United Kingdom,2025-08-03
495349,22349,"DOG BOWL , CHASING BALL DESIGN",6,3.75,15641.0,United Kingdom,2025-08-03
495349,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,0.85,15641.0,United Kingdom,2025-08-03
495349,22350,CAT BOWL ,6,2.55,15641.0,United Kingdom,2025-08-03
495349,21294,ETCHED GLASS COASTER,12,1.25,15641.0,United Kingdom,2025-08-03
495349,84612B,SET/4 BLACK  BAROQUE FLOCK COASTER,6,2.55,15641.0,United Kingdom,2025-08-03
495349,21185, HOME SWEET HOME  BLACKBOARD,3,6.35,15641.0,United Kingdom,2025-08-03
495349,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",12,1.95,15641.0,United Kingdom,2025-08-03
495349,82578,KITCHEN METAL SIGN,12,0.55,15641.0,United Kingdom,2025-08-03
495349,85167A,WHITE GRAND BAROQUE PHOTO FRAME,4,4.25,15641.0,United Kingdom,2025-08-03
495348,85118,HEART T-LIGHT HOLDER,48,0.38,14037.0,United Kingdom,2025-08-03
495349,85116,BLACK CANDELABRA T-LIGHT HOLDER,6,2.1,15641.0,United Kingdom,2025-08-03
495349,84683,CLASSICAL ROSE CANDLESTAND,12,1.25,15641.0,United Kingdom,2025-08-03
495349,84680,CLASSICAL ROSE URN,8,2.95,15641.0,United Kingdom,2025-08-03
495349,72739C,DARK CHOCOLATE SCENTCANDLE,36,0.65,15641.0,United Kingdom,2025-08-03
495349,72739B,WHITE CHOCOLATE SCENT CANDLE,36,0.65,15641.0,United Kingdom,2025-08-03
495348,85167B,BLACK GRAND BAROQUE PHOTO FRAME,30,1.25,14037.0,United Kingdom,2025-08-03
495348,85167A,WHITE GRAND BAROQUE PHOTO FRAME,27,4.25,14037.0,United Kingdom,2025-08-03
495348,85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,0.29,14037.0,United Kingdom,2025-08-03
495348,85025C,PINK HEART SHAPE PHOTO FRAME,12,1.65,14037.0,United Kingdom,2025-08-03
495348,72739B,WHITE CHOCOLATE SCENT CANDLE,36,0.65,14037.0,United Kingdom,2025-08-03
495348,72484,ROSES IN WHITE HEART CANDLE ,48,0.38,14037.0,United Kingdom,2025-08-03
495349,21164,HOME SWEET HOME METAL SIGN ,6,2.95,15641.0,United Kingdom,2025-08-03
495350,22219,LOVEBIRD HANGING DECORATION WHITE ,12,0.85,13693.0,United Kingdom,2025-08-03
495350,21355,TOAST ITS - I LOVE YOU ,12,1.25,13693.0,United Kingdom,2025-08-03
495350,22358,KINGS CHOICE TEA CADDY ,6,2.95,13693.0,United Kingdom,2025-08-03
