Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
490141,47505,MINATURE COLOURED GARDENING SET,3,4.95,15755.0,United Kingdom,2025-06-29
490141,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2.95,15755.0,United Kingdom,2025-06-29
490141,10135,COLOURING PENCILS BROWN TUBE,10,1.25,15755.0,United Kingdom,2025-06-29
490141,90120C,GREEN MURANO TWIST BRACELET,4,4.25,15755.0,United Kingdom,2025-06-29
490141,90042B,FRESHWATER PEARL BRACELET PINK,4,2.55,15755.0,United Kingdom,2025-06-29
490141,90040D,MURANO STYLE GLASS BRACELET PINK,3,3.5,15755.0,United Kingdom,2025-06-29
490141,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.95,15755.0,United Kingdom,2025-06-29
490141,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,3.25,15755.0,United Kingdom,2025-06-29
490141,47503G,ASS FLORAL PRINT TAPE MEASURE,12,1.25,15755.0,United Kingdom,2025-06-29
490141,21590,KINGS CHOICE CIGAR BOX MATCHES ,24,1.25,15755.0,United Kingdom,2025-06-29
490141,22093,MOTORING TISSUE BOX,12,1.25,15755.0,United Kingdom,2025-06-29
490141,21888,BINGO SET,4,3.75,15755.0,United Kingdom,2025-06-29
490141,21790,VINTAGE SNAP CARDS,12,0.85,15755.0,United Kingdom,2025-06-29
490141,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,6,2.95,15755.0,United Kingdom,2025-06-29
490141,21610,SET 12 PEAR BOTANICAL T-LIGHTS,6,2.95,15755.0,United Kingdom,2025-06-29
490141,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,1.25,15755.0,United Kingdom,2025-06-29
490141,21440,12 MINI TOADSTOOL PEGS,12,1.25,15755.0,United Kingdom,2025-06-29
490141,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,4.95,15755.0,United Kingdom,2025-06-29
490142,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,48,2.75,14258.0,United Kingdom,2025-06-29
490142,85063,CREAM SWEETHEART MAGAZINE RACK,6,14.95,14258.0,United Kingdom,2025-06-29
490142,84991,60 TEATIME FAIRY CAKE CASES,24,0.55,14258.0,United Kingdom,2025-06-29
490142,84839,SWEETHEART KEY CABINET,10,5.55,14258.0,United Kingdom,2025-06-29
490142,84356,POMPOM CURTAIN,24,5.95,14258.0,United Kingdom,2025-06-29
490142,79320, FLAMINGO LIGHTS,24,4.25,14258.0,United Kingdom,2025-06-29
490142,37503,TEA TIME CAKE STAND IN GIFT BOX,6,10.75,14258.0,United Kingdom,2025-06-29
490142,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2.55,14258.0,United Kingdom,2025-06-29
490142,21380,WOODEN HAPPY BIRTHDAY GARLAND,24,2.95,14258.0,United Kingdom,2025-06-29
490142,20728,LUNCH BAG CARS BLUE,30,1.65,14258.0,United Kingdom,2025-06-29
490142,20727,LUNCH BAG  BLACK SKULL.,30,1.65,14258.0,United Kingdom,2025-06-29
490142,20725,LUNCH BAG RED SPOTTY,20,1.65,14258.0,United Kingdom,2025-06-29
490142,20685,RED SPOTTY COIR DOORMAT,10,5.95,14258.0,United Kingdom,2025-06-29
490142,15056BL,EDWARDIAN PARASOL BLACK,60,4.95,14258.0,United Kingdom,2025-06-29
490143,20716,PARTY FOOD SHOPPER BAG,20,1.25,14286.0,United Kingdom,2025-06-29
490143,16237,SLEEPING CAT ERASERS,60,0.21,14286.0,United Kingdom,2025-06-29
490143,16161U,"WRAP,SUKI AND FRIENDS",25,0.42,14286.0,United Kingdom,2025-06-29
490143,90167,BEADED LOVE HEART JEWELLERY SET,24,0.85,14286.0,United Kingdom,2025-06-29
490143,85232B,SET/3 RUSSIAN DOLL STACKING TINS,6,4.95,14286.0,United Kingdom,2025-06-29
490143,85177,BASKET OF FLOWERS SEWING KIT,36,0.85,14286.0,United Kingdom,2025-06-29
490143,85176,SEWING SUSAN 21 NEEDLE SET,36,0.85,14286.0,United Kingdom,2025-06-29
490143,85032D,YULETIDE IMAGES GIFT WRAP SET,12,2.1,14286.0,United Kingdom,2025-06-29
490143,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,0.85,14286.0,United Kingdom,2025-06-29
490143,85017C,ENVELOPE 50 CURIOUS IMAGES,12,0.85,14286.0,United Kingdom,2025-06-29
490143,20718,RED SPOTTY SHOPPER BAG,20,1.25,14286.0,United Kingdom,2025-06-29
490143,85017A,ENVELOPE 50 ROMANTIC IMAGES,12,0.85,14286.0,United Kingdom,2025-06-29
490143,84247G,"DECOUPAGE,GREETING CARD,",24,0.42,14286.0,United Kingdom,2025-06-29
490143,82616A,BUBBLE GUM SCARF KNITTING KIT,6,2.95,14286.0,United Kingdom,2025-06-29
490143,82615,PINK MARSHMALLOW SCARF KNITTING KIT,6,2.95,14286.0,United Kingdom,2025-06-29
490143,51014L,"FEATHER PEN,LIGHT PINK",24,0.85,14286.0,United Kingdom,2025-06-29
490143,85018D,YULETIDE IMAGES S/6 PAPER BOXES,24,2.1,14286.0,United Kingdom,2025-06-29
490143,20750, RED/WHITE DOT MINI CASES,6,7.95,14286.0,United Kingdom,2025-06-29
490143,20975,12 PENCILS SMALL TUBE RED SPOTTY,24,0.65,14286.0,United Kingdom,2025-06-29
490143,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,1.25,14286.0,United Kingdom,2025-06-29
490143,22040,BOTANICAL ROSE GIFT WRAP,25,0.42,14286.0,United Kingdom,2025-06-29
490143,84375,SET OF 20 KIDS COOKIE CUTTERS,12,1.95,14286.0,United Kingdom,2025-06-29
490143,21498,RED SPOTS  WRAP ,25,0.42,14286.0,United Kingdom,2025-06-29
490143,21497,FANCY FONTS BIRTHDAY WRAP,25,0.42,14286.0,United Kingdom,2025-06-29
490143,21493, VINTAGE DESIGN GIFT TAGS,36,0.85,14286.0,United Kingdom,2025-06-29
490143,21491,SET OF THREE VINTAGE GIFT WRAPS,48,1.65,14286.0,United Kingdom,2025-06-29
490143,21490,SET OF THREE 50'S GIFT WRAPS ,48,1.65,14286.0,United Kingdom,2025-06-29
490143,20760,GARDEN PATH POCKET BOOK,12,0.85,14286.0,United Kingdom,2025-06-29
490143,21358,TOAST ITS - HAPPY BIRTHDAY,12,1.25,14286.0,United Kingdom,2025-06-29
490143,21205,MULTICOLOUR 3D BALLS GARLAND,6,2.55,14286.0,United Kingdom,2025-06-29
490143,21156,RED SPOTTY CHILDS APRON,16,1.95,14286.0,United Kingdom,2025-06-29
490143,20983,12 PENCILS TALL TUBE RED SPOTTY,24,0.85,14286.0,United Kingdom,2025-06-29
490143,20982,12 PENCILS TALL TUBE SKULLS,24,0.85,14286.0,United Kingdom,2025-06-29
490143,20981,12 PENCILS TALL TUBE WOODLAND,24,0.85,14286.0,United Kingdom,2025-06-29
490143,20978,36 PENCILS TUBE SKULLS,16,1.25,14286.0,United Kingdom,2025-06-29
490143,51014C,"FEATHER PEN,COAL BLACK",24,0.85,14286.0,United Kingdom,2025-06-29
490143,21355,TOAST ITS - I LOVE YOU ,12,1.25,14286.0,United Kingdom,2025-06-29
490143,51014A,"FEATHER PEN,HOT PINK",24,0.85,14286.0,United Kingdom,2025-06-29
490143,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,0.42,14286.0,United Kingdom,2025-06-29
490143,22274,FELTCRAFT DOLL EMILY,6,2.95,14286.0,United Kingdom,2025-06-29
490143,21912,VINTAGE SNAKES & LADDERS,12,3.75,14286.0,United Kingdom,2025-06-29
490143,21832,CHOCOLATE CALCULATOR,24,1.65,14286.0,United Kingdom,2025-06-29
490143,21786,RAIN HAT WITH RED SPOTS,36,0.42,14286.0,United Kingdom,2025-06-29
490143,21581,SKULLS  DESIGN  COTTON TOTE BAG,12,2.25,14286.0,United Kingdom,2025-06-29
490143,21579,LOLITA  DESIGN  COTTON TOTE BAG,12,2.25,14286.0,United Kingdom,2025-06-29
490143,21578,WOODLAND DESIGN  COTTON TOTE BAG,12,2.25,14286.0,United Kingdom,2025-06-29
490143,21577,SAVE THE PLANET COTTON TOTE BAG,12,2.25,14286.0,United Kingdom,2025-06-29
490143,21917,SET 12 KIDS  WHITE CHALK STICKS,72,0.42,14286.0,United Kingdom,2025-06-29
490143,21576,LETS GO SHOPPING COTTON TOTE BAG,12,2.25,14286.0,United Kingdom,2025-06-29
490143,21508,VINTAGE KID DOLLY CARD ,24,0.42,14286.0,United Kingdom,2025-06-29
490143,21507,"ELEPHANT, BIRTHDAY CARD, ",24,0.42,14286.0,United Kingdom,2025-06-29
490143,21504,SKULLS GREETING CARD,24,0.42,14286.0,United Kingdom,2025-06-29
490143,21500,PINK SPOTS  WRAP ,25,0.42,14286.0,United Kingdom,2025-06-29
490143,21499,BLUE SPOTS  WRAP,25,0.42,14286.0,United Kingdom,2025-06-29
490143,10133,COLOURING PENCILS BROWN TUBE,24,0.85,14286.0,United Kingdom,2025-06-29
490143,22333,RETRO SPORT PARTY BAG + STICKER SET,16,1.65,14286.0,United Kingdom,2025-06-29
490143,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,24,0.42,14286.0,United Kingdom,2025-06-29
490143,21918,SET 12 KIDS COLOUR  CHALK STICKS,72,0.42,14286.0,United Kingdom,2025-06-29
490143,10125,MINI FUNKY DESIGN TAPES,20,0.85,14286.0,United Kingdom,2025-06-29
490143,21981,PACK OF 12 WOODLAND TISSUES ,48,0.29,14286.0,United Kingdom,2025-06-29
