Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
506287,21333,CLASSIC WHITE FRAME,4,2.95,13041.0,United Kingdom,2025-10-21
506287,47566,PARTY BUNTING,5,4.65,13041.0,United Kingdom,2025-10-21
506287,48184,DOOR MAT ENGLISH ROSE ,2,7.49,13041.0,United Kingdom,2025-10-21
506287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2.95,13041.0,United Kingdom,2025-10-21
506287,48194,DOOR MAT HEARTS,2,7.49,13041.0,United Kingdom,2025-10-21
506287,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,6.45,13041.0,United Kingdom,2025-10-21
506287,21390,FILIGRIS HEART WITH BUTTERFLY,24,1.25,13041.0,United Kingdom,2025-10-21
506287,85099F,JUMBO BAG STRAWBERRY,30,1.95,13041.0,United Kingdom,2025-10-21
506287,22464,HANGING METAL HEART LANTERN,12,1.65,13041.0,United Kingdom,2025-10-21
506287,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,0.65,13041.0,United Kingdom,2025-10-21
506288,79029,GLASS HONEYPOT WASP CATCHER,48,1.65,14403.0,United Kingdom,2025-10-21
506288,22605,WOODEN CROQUET GARDEN SET,6,10.95,14403.0,United Kingdom,2025-10-21
506288,21923,RED/CREAM STRIPE FRINGE HAMMOCK,12,6.95,14403.0,United Kingdom,2025-10-21
506289,21894,POTTING SHED SEED ENVELOPES,12,1.25,13758.0,United Kingdom,2025-10-21
506289,22528,GARDENERS KNEELING PAD,12,1.25,13758.0,United Kingdom,2025-10-21
506289,21589,SWALLOW GIANT TUBE MATCHES,12,2.55,13758.0,United Kingdom,2025-10-21
506289,21156,RED SPOTTY CHILDS APRON,8,1.95,13758.0,United Kingdom,2025-10-21
506289,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,12,2.55,13758.0,United Kingdom,2025-10-21
506289,21090,SET/6 COLLAGE PAPER PLATES,12,0.85,13758.0,United Kingdom,2025-10-21
506289,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,1.25,13758.0,United Kingdom,2025-10-21
506289,21123,SET/10 IVORY SPOTTY PARTY CANDLES,24,1.25,13758.0,United Kingdom,2025-10-21
506289,47591D,PINK FAIRY CAKE CHILD'S APRON,8,1.95,13758.0,United Kingdom,2025-10-21
506289,22560,TRADITIONAL MODELLING CLAY,24,1.25,13758.0,United Kingdom,2025-10-21
506289,21121,SET/10 RED SPOTTY PARTY CANDLES,24,1.25,13758.0,United Kingdom,2025-10-21
506289,22559,SEASIDE FLYING DISC,12,1.25,13758.0,United Kingdom,2025-10-21
506289,21735,TWO DOOR CURIO CABINET,2,12.75,13758.0,United Kingdom,2025-10-21
506289,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2.95,13758.0,United Kingdom,2025-10-21
506289,21912,VINTAGE SNAKES & LADDERS,4,3.75,13758.0,United Kingdom,2025-10-21
506289,71459,HANGING JAM JAR T-LIGHT HOLDER,96,0.72,13758.0,United Kingdom,2025-10-21
506289,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,13758.0,United Kingdom,2025-10-21
506289,22385,JUMBO BAG SPACEBOY DESIGN,10,1.95,13758.0,United Kingdom,2025-10-21
506289,85099B,RED RETROSPOT JUMBO BAG ,20,1.95,13758.0,United Kingdom,2025-10-21
506289,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,1.95,13758.0,United Kingdom,2025-10-21
506289,22386,JUMBO BAG PINK WITH WHITE SPOTS,20,1.95,13758.0,United Kingdom,2025-10-21
506289,21931,JUMBO STORAGE BAG SUKI,10,1.95,13758.0,United Kingdom,2025-10-21
506289,20713,JUMBO BAG OWLS,20,1.95,13758.0,United Kingdom,2025-10-21
506289,22550,HOLIDAY FUN LUDO,4,3.75,13758.0,United Kingdom,2025-10-21
506290,22521,CHILDS GARDEN TROWEL PINK,12,0.85,14911.0,EIRE,2025-10-21
506290,22520,CHILDS GARDEN TROWEL BLUE ,12,0.85,14911.0,EIRE,2025-10-21
506290,22519,CHILDS GARDEN BRUSH PINK,6,2.1,14911.0,EIRE,2025-10-21
506290,22518,CHILDS GARDEN BRUSH BLUE,6,2.1,14911.0,EIRE,2025-10-21
506290,22517,CHILDS GARDEN RAKE PINK,6,2.1,14911.0,EIRE,2025-10-21
506290,22444,GROW YOUR OWN PLANT IN A CAN ,24,1.25,14911.0,EIRE,2025-10-21
506290,22515,CHILDS GARDEN SPADE PINK,6,2.1,14911.0,EIRE,2025-10-21
506290,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,6.45,14911.0,EIRE,2025-10-21
506290,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,8.5,14911.0,EIRE,2025-10-21
506290,22522,CHILDS GARDEN FORK BLUE ,12,0.85,14911.0,EIRE,2025-10-21
506290,22516,CHILDS GARDEN RAKE BLUE,6,2.1,14911.0,EIRE,2025-10-21
506290,22523,CHILDS GARDEN FORK PINK,12,0.85,14911.0,EIRE,2025-10-21
506290,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,1.25,14911.0,EIRE,2025-10-21
506290,22443,GROW YOUR OWN HERBS SET OF 3,2,7.95,14911.0,EIRE,2025-10-21
506290,22423,REGENCY CAKESTAND 3 TIER,16,10.95,14911.0,EIRE,2025-10-21
506290,22398,MAGNETS PACK OF 4 SWALLOWS,12,1.25,14911.0,EIRE,2025-10-21
506290,22477,WATERING CAN GARDEN MARKER,10,1.25,14911.0,EIRE,2025-10-21
506290,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,1.25,14911.0,EIRE,2025-10-21
506290,84675,FROG KING WATERING CAN,6,2.95,14911.0,EIRE,2025-10-21
506290,22431,WATERING CAN BLUE ELEPHANT,6,1.95,14911.0,EIRE,2025-10-21
506290,22433,WATERING CAN GREEN DINOSAUR,6,1.95,14911.0,EIRE,2025-10-21
506290,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,12,7.95,14911.0,EIRE,2025-10-21
506290,22458,CAST IRON HOOK GARDEN FORK,8,2.55,14911.0,EIRE,2025-10-21
506290,22459,CAST IRON HOOK GARDEN TROWEL,8,2.55,14911.0,EIRE,2025-10-21
506290,22525,CHILDRENS GARDEN GLOVES PINK,12,1.25,14911.0,EIRE,2025-10-21
506290,22478,BIRDHOUSE GARDEN MARKER ,10,1.25,14911.0,EIRE,2025-10-21
506290,47505,MINATURE COLOURED GARDENING SET,9,4.95,14911.0,EIRE,2025-10-21
506290,84815,SET OF 3 DANISH ROSE PLANTERS,3,4.25,14911.0,EIRE,2025-10-21
506290,22434,BALLOON PUMP WITH 10 BALLOONS,8,1.95,14911.0,EIRE,2025-10-21
506290,47566,PARTY BUNTING,5,4.65,14911.0,EIRE,2025-10-21
506290,47566B,TEA TIME PARTY BUNTING,5,4.65,14911.0,EIRE,2025-10-21
506290,47590B,PINK HAPPY BIRTHDAY BUNTING,3,5.45,14911.0,EIRE,2025-10-21
506290,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,5.45,14911.0,EIRE,2025-10-21
506290,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",12,1.65,14911.0,EIRE,2025-10-21
506290,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,0.85,14911.0,EIRE,2025-10-21
506290,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,3.75,14911.0,EIRE,2025-10-21
506290,15058C,ICE CREAM DESIGN GARDEN PARASOL,4,7.95,14911.0,EIRE,2025-10-21
506290,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,2,12.75,14911.0,EIRE,2025-10-21
506290,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,2,12.75,14911.0,EIRE,2025-10-21
506290,22197,SMALL POPCORN HOLDER,24,0.85,14911.0,EIRE,2025-10-21
506290,21122,SET/10 PINK SPOTTY PARTY CANDLES,24,1.25,14911.0,EIRE,2025-10-21
