Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
515811,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10,0.85,15259.0,United Kingdom,2025-12-24
515811,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,0.65,15259.0,United Kingdom,2025-12-24
515811,47591D,PINK FAIRY CAKE CHILD'S APRON,8,1.95,15259.0,United Kingdom,2025-12-24
515811,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,0.21,15259.0,United Kingdom,2025-12-24
515811,20724,RED SPOTTY CHARLOTTE BAG,10,0.85,15259.0,United Kingdom,2025-12-24
515811,22668,PINK BABY BUNTING,5,2.95,15259.0,United Kingdom,2025-12-24
515811,22431,WATERING CAN BLUE ELEPHANT,6,1.95,15259.0,United Kingdom,2025-12-24
515811,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,0.55,15259.0,United Kingdom,2025-12-24
515811,22669,RED BABY BUNTING ,5,2.95,15259.0,United Kingdom,2025-12-24
515811,22656,VINTAGE BLUE KITCHEN CABINET,1,295.0,15259.0,United Kingdom,2025-12-24
515812,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,9.95,15259.0,United Kingdom,2025-12-24
515812,22634,CHILDS BREAKFAST SET SPACEBOY ,2,9.95,15259.0,United Kingdom,2025-12-24
515813,22383,LUNCH BAG SUKI  DESIGN ,10,1.65,13715.0,United Kingdom,2025-12-24
515813,20727,LUNCH BAG  BLACK SKULL.,10,1.65,13715.0,United Kingdom,2025-12-24
515813,22355,CHARLOTTE BAG SUKI DESIGN,20,0.85,13715.0,United Kingdom,2025-12-24
515813,20728,LUNCH BAG CARS BLUE,20,1.65,13715.0,United Kingdom,2025-12-24
515813,22382,LUNCH BAG SPACEBOY DESIGN ,20,1.65,13715.0,United Kingdom,2025-12-24
515813,21385,IVORY HANGING DECORATION  HEART,24,0.85,13715.0,United Kingdom,2025-12-24
515813,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,0.85,13715.0,United Kingdom,2025-12-24
515813,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",12,1.65,13715.0,United Kingdom,2025-12-24
515813,21937,STRAWBERRY   PICNIC BAG,5,2.95,13715.0,United Kingdom,2025-12-24
