Invoice,StockCode,Description,Quantity,Price,Customer ID,Country,InvoiceDate
513800,22528,GARDENERS KNEELING PAD,48,1.06,14025.0,United Kingdom,2025-12-10
513800,21868,POTTING SHED TEA MUG,24,1.25,14025.0,United Kingdom,2025-12-10
513800,21174,POTTERING IN THE SHED METAL SIGN,24,1.95,14025.0,United Kingdom,2025-12-10
513800,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,0.85,14025.0,United Kingdom,2025-12-10
513800,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,0.95,14025.0,United Kingdom,2025-12-10
513800,22501,PICNIC BASKET WICKER LARGE,10,9.95,14025.0,United Kingdom,2025-12-10
513800,22470,HEART OF WICKER LARGE,24,2.95,14025.0,United Kingdom,2025-12-10
513800,71459,HANGING JAM JAR T-LIGHT HOLDER,48,0.85,14025.0,United Kingdom,2025-12-10
513800,22457,NATURAL SLATE HEART CHALKBOARD ,18,2.95,14025.0,United Kingdom,2025-12-10
513800,21900,"KEY FOB , SHED",24,0.65,14025.0,United Kingdom,2025-12-10
513800,21136,PAINTED METAL PEARS ASSORTED,16,1.69,14025.0,United Kingdom,2025-12-10
513800,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,14025.0,United Kingdom,2025-12-10
513800,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,6.45,14025.0,United Kingdom,2025-12-10
513800,22426,ENAMEL WASH BOWL CREAM,8,3.75,14025.0,United Kingdom,2025-12-10
513800,21745,GAOLERS KEYS DECORATIVE GARDEN ,8,3.75,14025.0,United Kingdom,2025-12-10
513801,22621,TRADITIONAL KNITTING NANCY,12,1.45,13577.0,United Kingdom,2025-12-10
513801,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,1.95,13577.0,United Kingdom,2025-12-10
513801,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,1.95,13577.0,United Kingdom,2025-12-10
513801,22386,JUMBO BAG PINK WITH WHITE SPOTS,10,1.95,13577.0,United Kingdom,2025-12-10
513801,85099F,JUMBO BAG STRAWBERRY,10,1.95,13577.0,United Kingdom,2025-12-10
513801,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,1.95,13577.0,United Kingdom,2025-12-10
513801,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,1.95,13577.0,United Kingdom,2025-12-10
513801,84670,JAPANESE CROCHETED ANIMAL,24,0.42,13577.0,United Kingdom,2025-12-10
513801,48185,DOOR MAT FAIRY CAKE,2,7.49,13577.0,United Kingdom,2025-12-10
513801,21930,JUMBO STORAGE BAG SKULLS,10,1.95,13577.0,United Kingdom,2025-12-10
513801,21931,JUMBO STORAGE BAG SUKI,10,1.95,13577.0,United Kingdom,2025-12-10
513801,48187,DOOR MAT NEW ENGLAND,2,7.49,13577.0,United Kingdom,2025-12-10
513801,22508,DOORSTOP RETROSPOT HEART,4,3.75,13577.0,United Kingdom,2025-12-10
513801,21116,OWL DOORSTOP,3,4.95,13577.0,United Kingdom,2025-12-10
513801,47568,ENGLISH ROSE DESIGN PEG BAG,6,2.1,13577.0,United Kingdom,2025-12-10
513801,85099B,JUMBO BAG RED RETROSPOT,10,1.95,13577.0,United Kingdom,2025-12-10
513801,22448,PIN CUSHION RUSSIAN DOLL RED,6,3.35,13577.0,United Kingdom,2025-12-10
513801,22385,JUMBO BAG SPACEBOY DESIGN,10,1.95,13577.0,United Kingdom,2025-12-10
513802,21975,PACK OF 60 DINOSAUR CAKE CASES,24,0.55,14110.0,United Kingdom,2025-12-10
513802,21907,I'M ON HOLIDAY METAL SIGN,12,2.1,14110.0,United Kingdom,2025-12-10
513802,20727,LUNCH BAG  BLACK SKULL.,10,1.65,14110.0,United Kingdom,2025-12-10
513802,84050,PINK HEART SHAPE EGG FRYING PAN,6,1.65,14110.0,United Kingdom,2025-12-10
513802,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,2.1,14110.0,United Kingdom,2025-12-10
513802,85042,ANTIQUE LILY FAIRY LIGHTS,8,4.95,14110.0,United Kingdom,2025-12-10
513802,82583,HOT BATHS METAL SIGN,24,2.1,14110.0,United Kingdom,2025-12-10
513802,22179,SET 10 LIGHTS NIGHT OWL,2,6.75,14110.0,United Kingdom,2025-12-10
513802,21174,POTTERING IN THE SHED METAL SIGN,48,1.65,14110.0,United Kingdom,2025-12-10
513802,22413,METAL SIGN TAKE IT OR LEAVE IT ,12,2.95,14110.0,United Kingdom,2025-12-10
513803,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,864,0.18,16754.0,United Kingdom,2025-12-10
513804,21915,RED  HARMONICA IN BOX ,140,1.25,16754.0,United Kingdom,2025-12-10
513805,22634,CHILDS BREAKFAST SET SPACEBOY ,2,9.95,16197.0,United Kingdom,2025-12-10
513805,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,9.95,16197.0,United Kingdom,2025-12-10
513805,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,8.5,16197.0,United Kingdom,2025-12-10
513805,21190,PINK HEARTS PAPER GARLAND,24,1.65,16197.0,United Kingdom,2025-12-10
513807,22347,,4,0.0,,United Kingdom,2025-12-10
513806,47591C,,42,0.0,,United Kingdom,2025-12-10
513808,85121B,,1,0.0,,United Kingdom,2025-12-10
513809,21086,SET/6 RED SPOTTY PAPER CUPS,12,0.65,12682.0,France,2025-12-10
513809,POST,POSTAGE,2,18.0,12682.0,France,2025-12-10
513809,20725,LUNCH BAG RED SPOTTY,10,1.65,12682.0,France,2025-12-10
513809,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,0.85,12682.0,France,2025-12-10
513809,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,12,0.65,12682.0,France,2025-12-10
513809,84692,BOX OF 24 COCKTAIL PARASOLS,25,0.42,12682.0,France,2025-12-10
513809,21915,RED  HARMONICA IN BOX ,12,1.25,12682.0,France,2025-12-10
513809,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1.65,12682.0,France,2025-12-10
513809,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2.55,12682.0,France,2025-12-10
513809,21519,GIN & TONIC DIET GREETING CARD ,12,0.42,12682.0,France,2025-12-10
513809,21558,SKULL LUNCH BOX WITH CUTLERY ,6,2.55,12682.0,France,2025-12-10
513809,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2.55,12682.0,France,2025-12-10
513809,21746,SMALL RED RETROSPOT WINDMILL,12,1.25,12682.0,France,2025-12-10
513809,21936,RED RETROSPOT PICNIC BAG,10,2.95,12682.0,France,2025-12-10
513809,22423,REGENCY CAKESTAND 3 TIER,4,12.75,12682.0,France,2025-12-10
513809,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,0.85,12682.0,France,2025-12-10
513809,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,0.85,12682.0,France,2025-12-10
513809,20726,LUNCH BAG WOODLAND,10,1.65,12682.0,France,2025-12-10
513810,22624,IVORY KITCHEN SCALES,2,8.5,14156.0,EIRE,2025-12-10
513810,22625,RED KITCHEN SCALES,2,8.5,14156.0,EIRE,2025-12-10
513810,22626,BLACK KITCHEN SCALES,2,8.5,14156.0,EIRE,2025-12-10
513810,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,1.45,14156.0,EIRE,2025-12-10
513810,22645,CERAMIC HEART CAKE MONEY BANK,12,1.45,14156.0,EIRE,2025-12-10
513810,22644,CERAMIC CHERRY CAKE MONEY BANK,12,1.45,14156.0,EIRE,2025-12-10
513810,22649,STRAWBERRY CAKE TEAPOT,8,4.95,14156.0,EIRE,2025-12-10
513811,21466,RED FLOWER CROCHET FOOD COVER,12,3.75,14735.0,United Kingdom,2025-12-10
513811,21467,CHERRY CROCHET FOOD COVER,12,3.75,14735.0,United Kingdom,2025-12-10
513811,21718,RED METAL BEACH SPADE ,12,1.25,14735.0,United Kingdom,2025-12-10
513811,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2.55,14735.0,United Kingdom,2025-12-10
513811,21746,SMALL RED RETROSPOT WINDMILL,36,1.25,14735.0,United Kingdom,2025-12-10
513811,21912,VINTAGE SNAKES & LADDERS,8,3.75,14735.0,United Kingdom,2025-12-10
513811,85099B,JUMBO BAG RED RETROSPOT,20,1.95,14735.0,United Kingdom,2025-12-10
513811,20914,SET/5 RED SPOTTY LID GLASS BOWLS,18,2.95,14735.0,United Kingdom,2025-12-10
513811,20685,DOOR MAT RED SPOT,6,7.49,14735.0,United Kingdom,2025-12-10
513811,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2.55,14735.0,United Kingdom,2025-12-10
